customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days,customer_type
12734.0,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.4,0,One-time
12735.0,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,21,Returning
12736.0,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,0,One-time
12738.0,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,0,One-time
12739.0,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,20,Returning
12740.0,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,0,One-time
12743.0,2011-07-28 16:06:00,2011-07-28 16:21:00,2,546.43,0,Returning
12744.0,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,266,Returning
12747.0,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,366,Returning
12748.0,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33719.73,372,Returning
12749.0,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,209,Returning
12750.0,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,0,One-time
12752.0,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,0,One-time
12753.0,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,339,Returning
12754.0,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,72,Returning
12755.0,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.95,85,Returning
12756.0,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.08,0,One-time
12757.0,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7857.1,195,Returning
12758.0,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,159,Returning
12759.0,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,223,Returning
12762.0,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,17,Returning
12763.0,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,230,Returning
12764.0,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,0,One-time
12766.0,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,362,Returning
12769.0,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,0,One-time
12770.0,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.45,0,One-time
12772.0,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,0,One-time
12775.0,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,294,Returning
12778.0,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,292,Returning
12779.0,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,333,Returning
12781.0,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,221,Returning
12782.0,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,352,Returning
12783.0,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,73,Returning
12784.0,2011-11-24 12:53:00,2011-11-30 15:38:00,2,574.42,6,Returning
12785.0,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,0,One-time
12787.0,2011-05-31 09:36:00,2011-11-30 08:44:00,3,463.66,182,Returning
12789.0,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,0,One-time
12790.0,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,0,One-time
12791.0,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.6,0,One-time
12792.0,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.54,0,One-time
12793.0,2010-12-03 15:14:00,2011-01-09 12:12:00,2,545.48,36,Returning
12794.0,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,45,Returning
12795.0,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,0,One-time
12797.0,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,0,One-time
12798.0,2011-06-22 10:11:00,2011-11-29 15:52:00,3,6977.04,160,Returning
12802.0,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,0,One-time
12808.0,2010-12-06 10:27:00,2011-11-03 10:05:00,3,483.65,331,Returning
12809.0,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,0,One-time
12811.0,2011-02-28 15:39:00,2011-03-24 09:42:00,3,514.85,23,Returning
12812.0,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64,0,One-time
12814.0,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,0,One-time
12815.0,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,50,Returning
12816.0,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,80,Returning
12817.0,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04000000000002,0,One-time
12818.0,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,0,One-time
12820.0,2011-01-17 12:34:00,2011-12-06 15:12:00,4,942.34,323,Returning
12821.0,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,0,One-time
12822.0,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,16,Returning
12823.0,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,221,Returning
12824.0,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,0,One-time
12826.0,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1474.72,362,Returning
12827.0,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15,38,Returning
12828.0,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,127,Returning
12829.0,2010-12-14 14:54:00,2011-01-07 11:13:00,2,293.0,23,Returning
12830.0,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,134,Returning
12831.0,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,0,One-time
12832.0,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03,65,Returning
12833.0,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,0,One-time
12834.0,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,0,One-time
12836.0,2011-02-01 11:19:00,2011-10-11 15:10:00,4,2612.86,252,Returning
12837.0,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,0,One-time
12838.0,2010-12-01 11:57:00,2011-11-06 12:20:00,2,683.13,340,Returning
12839.0,2010-12-07 15:48:00,2011-12-07 12:33:00,14,5591.42,364,Returning
12840.0,2011-04-27 12:21:00,2011-07-19 09:29:00,4,2726.77,82,Returning
12841.0,2010-12-03 10:43:00,2011-12-05 11:13:00,25,4022.35,367,Returning
12842.0,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1118.99,238,Returning
12843.0,2011-03-20 14:38:00,2011-10-05 12:09:00,8,1702.26,198,Returning
12844.0,2011-08-01 13:11:00,2011-11-10 13:31:00,2,325.96000000000004,101,Returning
12845.0,2011-02-22 14:10:00,2011-03-17 13:34:00,4,354.09000000000003,22,Returning
12847.0,2011-11-17 13:16:00,2011-11-17 13:16:00,1,871.54,0,One-time
12849.0,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1050.89,237,Returning
12851.0,2011-09-04 12:41:00,2011-09-04 12:41:00,1,135.18,0,One-time
12852.0,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,0,One-time
12853.0,2011-01-28 10:28:00,2011-07-28 11:29:00,6,1957.1,181,Returning
12854.0,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1324.5,239,Returning
12855.0,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,0,One-time
12856.0,2011-10-07 12:38:00,2011-12-02 10:52:00,6,2179.93,55,Returning
12857.0,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1106.4,91,Returning
12863.0,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,0,One-time
12864.0,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,0,One-time
12865.0,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1568.23,97,Returning
12866.0,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,0,One-time
12867.0,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4036.82,333,Returning
12868.0,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.0600000000002,187,Returning
12871.0,2011-05-16 13:32:00,2011-09-16 15:07:00,2,380.64,123,Returning
12872.0,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,38,Returning
12873.0,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,0,One-time
12875.0,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.2300000000001,219,Returning
12876.0,2011-05-27 13:34:00,2011-10-13 12:26:00,2,2218.02,138,Returning
12877.0,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1535.77,354,Returning
12878.0,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,29,Returning
12879.0,2011-09-09 12:11:00,2011-10-26 12:24:00,3,573.22,47,Returning
12881.0,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,0,One-time
12882.0,2011-11-06 11:22:00,2011-11-30 16:18:00,2,1463.04,24,Returning
12883.0,2011-09-11 15:18:00,2011-11-15 09:32:00,4,703.47,64,Returning
12884.0,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,0,One-time
12885.0,2011-08-08 11:45:00,2011-10-07 13:40:00,3,1175.22,60,Returning
12886.0,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1378.4,151,Returning
12888.0,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,41,Returning
12890.0,2011-11-15 17:26:00,2011-11-15 17:26:00,1,380.47,0,One-time
12891.0,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,107,Returning
12893.0,2011-11-09 12:34:00,2011-11-09 12:34:00,1,188.14,0,One-time
12895.0,2011-09-14 08:35:00,2011-10-28 13:51:00,2,372.8,44,Returning
12897.0,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,97,Returning
12901.0,2011-03-14 10:41:00,2011-12-01 10:07:00,28,17654.54,261,Returning
12902.0,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,0,One-time
12904.0,2011-06-20 13:18:00,2011-11-21 14:34:00,2,509.58,154,Returning
12906.0,2011-09-22 15:03:00,2011-11-28 09:55:00,5,2919.81,66,Returning
12908.0,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,136,Returning
12909.0,2011-03-31 12:51:00,2011-10-31 12:43:00,5,2178.67,213,Returning
12910.0,2011-04-12 10:01:00,2011-11-16 14:28:00,8,3075.04,218,Returning
12912.0,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,37,Returning
12913.0,2010-12-06 16:36:00,2011-12-05 12:11:00,5,2483.63,363,Returning
12915.0,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,223,Returning
12916.0,2011-01-23 10:43:00,2011-07-24 10:35:00,4,3006.15,181,Returning
12917.0,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,0,One-time
12919.0,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.19,161,Returning
12920.0,2011-11-22 15:05:00,2011-11-22 15:05:00,1,164.23,0,One-time
12921.0,2010-12-01 15:06:00,2011-11-30 16:22:00,37,16587.09,364,Returning
12922.0,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,0,One-time
12923.0,2011-10-06 16:20:00,2011-10-06 16:20:00,1,176.97,0,One-time
12924.0,2011-01-16 11:49:00,2011-09-12 13:55:00,4,933.7,239,Returning
12925.0,2011-09-26 11:05:00,2011-12-05 11:11:00,2,694.05,70,Returning
12928.0,2010-12-15 15:45:00,2011-11-04 14:24:00,5,2062.7,323,Returning
12929.0,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,0,One-time
12930.0,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,93,Returning
12931.0,2010-12-17 09:45:00,2011-11-18 12:39:00,15,42055.96,336,Returning
12933.0,2011-03-01 11:30:00,2011-11-15 16:38:00,3,607.53,259,Returning
12935.0,2011-01-24 13:58:00,2011-12-07 17:25:00,7,2160.7,317,Returning
12936.0,2011-09-22 13:51:00,2011-11-22 17:32:00,4,1063.9,61,Returning
12937.0,2011-03-17 14:19:00,2011-11-24 15:05:00,4,1504.27,252,Returning
12938.0,2011-11-14 11:21:00,2011-11-14 11:21:00,1,114.14,0,One-time
12939.0,2011-01-09 11:20:00,2011-10-06 14:33:00,8,11581.8,270,Returning
12940.0,2011-09-13 10:16:00,2011-10-16 12:09:00,2,913.54,33,Returning
12942.0,2010-12-09 09:34:00,2011-07-31 14:39:00,3,683.9,234,Returning
12944.0,2010-12-20 10:41:00,2011-11-04 11:04:00,2,604.51,319,Returning
12945.0,2011-02-24 14:15:00,2011-02-24 14:15:00,1,462.95,0,One-time
12947.0,2010-12-01 16:21:00,2011-07-19 10:06:00,6,1603.99,229,Returning
12948.0,2011-03-20 10:17:00,2011-11-23 17:10:00,7,2064.95,248,Returning
12949.0,2011-04-01 13:20:00,2011-11-09 11:25:00,8,4167.22,221,Returning
12950.0,2011-11-15 13:48:00,2011-12-07 13:17:00,3,1843.0,21,Returning
12951.0,2011-01-13 10:33:00,2011-12-01 12:14:00,6,1064.07,322,Returning
12952.0,2011-09-22 16:37:00,2011-12-04 10:35:00,4,1387.79,72,Returning
12953.0,2011-11-30 09:24:00,2011-11-30 09:24:00,1,329.85,0,One-time
12955.0,2011-03-17 09:03:00,2011-12-08 16:29:00,11,4757.16,266,Returning
12956.0,2011-02-06 16:08:00,2011-02-06 16:08:00,1,108.07,0,One-time
12957.0,2011-01-04 12:18:00,2011-11-30 09:53:00,8,4017.54,329,Returning
12962.0,2011-08-18 13:38:00,2011-12-02 15:55:00,2,266.39,106,Returning
12963.0,2010-12-09 09:14:00,2011-12-01 12:55:00,8,1856.63,357,Returning
12965.0,2011-09-11 15:31:00,2011-09-11 15:31:00,1,771.91,0,One-time
12966.0,2011-11-30 12:38:00,2011-11-30 12:38:00,1,160.18,0,One-time
12967.0,2010-12-03 09:49:00,2010-12-16 19:10:00,2,1660.9,13,Returning
12968.0,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,0,One-time
12970.0,2011-01-21 14:04:00,2011-12-02 14:30:00,4,452.24,315,Returning
12971.0,2010-12-02 16:42:00,2011-12-06 12:20:00,86,11189.91,368,Returning
12974.0,2011-05-26 09:33:00,2011-05-26 09:33:00,1,144.8,0,One-time
12976.0,2011-05-12 09:55:00,2011-05-12 09:55:00,1,738.6,0,One-time
12977.0,2011-07-06 16:40:00,2011-07-06 16:40:00,1,39.24,0,One-time
12980.0,2010-12-16 11:36:00,2011-07-05 09:34:00,9,7374.900000000001,200,Returning
12981.0,2011-07-29 14:14:00,2011-11-10 12:00:00,2,372.22,103,Returning
12982.0,2011-04-11 11:51:00,2011-04-11 11:51:00,1,390.54,0,One-time
12984.0,2011-11-21 12:37:00,2011-11-21 12:37:00,1,97.5,0,One-time
12985.0,2011-11-11 12:44:00,2011-12-09 10:46:00,2,1239.38,27,Returning
12987.0,2011-05-26 12:00:00,2011-09-27 12:03:00,2,558.7,124,Returning
12988.0,2011-02-20 14:31:00,2011-02-20 14:31:00,1,535.32,0,One-time
12989.0,2010-12-10 13:24:00,2011-12-06 15:28:00,15,6924.11,361,Returning
12990.0,2011-02-02 15:39:00,2011-11-08 13:01:00,3,409.5,278,Returning
12991.0,2011-08-19 14:39:00,2011-11-16 15:34:00,2,503.76,89,Returning
12993.0,2011-02-14 14:29:00,2011-11-16 15:49:00,4,414.76,275,Returning
12994.0,2011-03-16 08:31:00,2011-12-05 15:43:00,3,974.42,264,Returning
12995.0,2011-09-15 15:44:00,2011-09-15 15:44:00,1,211.32,0,One-time
12997.0,2011-01-26 15:49:00,2011-11-17 15:47:00,4,1226.89,294,Returning
12999.0,2011-04-08 10:26:00,2011-05-27 13:24:00,3,455.88,49,Returning
13000.0,2010-12-10 10:26:00,2011-08-25 10:43:00,3,534.85,258,Returning
13001.0,2011-01-17 12:45:00,2011-12-05 14:51:00,13,9818.82,322,Returning
13002.0,2011-01-25 15:18:00,2011-01-25 15:18:00,1,120.95,0,One-time
13003.0,2011-05-09 08:23:00,2011-08-26 10:50:00,3,149.05,109,Returning
13004.0,2010-12-17 08:20:00,2011-11-28 11:27:00,18,5655.91,346,Returning
13005.0,2011-04-07 13:32:00,2011-06-19 10:53:00,2,513.7,72,Returning
13006.0,2011-10-14 13:49:00,2011-10-14 13:49:00,1,81.57,0,One-time
13008.0,2011-01-20 14:24:00,2011-01-20 14:24:00,1,229.47,0,One-time
13011.0,2010-12-02 17:22:00,2010-12-02 17:22:00,1,50.55,0,One-time
13012.0,2011-02-18 09:43:00,2011-11-30 13:05:00,8,1661.84,285,Returning
13013.0,2010-12-03 12:28:00,2011-12-08 15:01:00,13,4810.9400000000005,370,Returning
13014.0,2011-03-03 18:28:00,2011-11-29 12:27:00,10,3466.28,270,Returning
13015.0,2011-04-04 14:28:00,2011-10-17 13:19:00,5,3346.28,195,Returning
13016.0,2011-08-08 15:00:00,2011-09-27 14:08:00,3,789.89,49,Returning
13017.0,2011-12-02 15:53:00,2011-12-02 15:53:00,1,204.0,0,One-time
13018.0,2011-02-17 11:05:00,2011-11-23 13:28:00,28,7277.7,279,Returning
13021.0,2010-12-16 10:12:00,2011-12-05 16:37:00,9,2616.38,354,Returning
13023.0,2011-08-02 09:34:00,2011-10-06 16:27:00,2,689.9,65,Returning
13026.0,2011-03-09 11:35:00,2011-12-08 16:58:00,5,975.36,274,Returning
13027.0,2010-12-20 12:45:00,2011-08-18 09:39:00,6,6912.0,240,Returning
13028.0,2011-10-25 14:09:00,2011-11-17 11:10:00,2,661.3199999999999,22,Returning
13029.0,2010-12-21 13:53:00,2011-11-09 09:13:00,3,1247.5,322,Returning
13030.0,2010-12-06 14:31:00,2011-11-28 14:30:00,2,799.48,356,Returning
13032.0,2011-09-13 16:40:00,2011-10-18 15:54:00,2,1010.18,34,Returning
13033.0,2010-12-17 14:23:00,2010-12-17 14:23:00,1,190.55,0,One-time
13034.0,2010-12-05 14:52:00,2011-10-16 12:21:00,2,642.77,314,Returning
13035.0,2011-03-24 09:21:00,2011-09-27 08:57:00,2,921.88,186,Returning
13037.0,2011-03-28 15:42:00,2011-07-24 15:46:00,3,881.07,118,Returning
13038.0,2011-02-22 11:43:00,2011-09-20 14:37:00,3,908.46,210,Returning
13040.0,2011-11-06 13:53:00,2011-12-01 10:38:00,2,676.99,24,Returning
13043.0,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.42,0,One-time
13044.0,2011-02-21 15:20:00,2011-02-21 15:20:00,1,560.47,0,One-time
13045.0,2011-09-01 15:04:00,2011-09-01 15:04:00,1,305.28000000000003,0,One-time
13046.0,2011-03-18 15:43:00,2011-11-09 08:36:00,2,629.31,235,Returning
13047.0,2010-12-01 08:34:00,2011-11-08 12:06:00,10,3237.54,342,Returning
13048.0,2011-01-16 14:36:00,2011-11-25 13:23:00,4,1835.91,312,Returning
13049.0,2011-01-25 16:33:00,2011-10-06 15:31:00,2,656.6800000000001,253,Returning
13050.0,2010-12-08 09:30:00,2011-11-25 09:18:00,17,5836.86,351,Returning
13052.0,2011-05-11 14:12:00,2011-05-11 14:12:00,1,348.15000000000003,0,One-time
13055.0,2011-05-10 08:58:00,2011-09-22 14:26:00,3,1214.41,135,Returning
13058.0,2011-07-11 12:01:00,2011-11-15 12:43:00,3,271.40000000000003,127,Returning
13059.0,2011-04-04 10:40:00,2011-04-04 10:40:00,1,183.4,0,One-time
13060.0,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53000000000003,0,One-time
13061.0,2011-09-28 16:04:00,2011-09-28 16:04:00,1,248.61,0,One-time
13062.0,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,0,One-time
13064.0,2011-01-16 13:41:00,2011-11-27 12:31:00,4,1119.49,314,Returning
13065.0,2010-12-01 16:52:00,2010-12-01 16:52:00,1,205.86,0,One-time
13066.0,2011-11-07 17:06:00,2011-11-15 12:57:00,2,470.8,7,Returning
13067.0,2011-09-18 13:38:00,2011-09-18 13:38:00,1,115.46,0,One-time
13068.0,2011-01-24 08:20:00,2011-11-29 15:00:00,2,344.0,309,Returning
13069.0,2010-12-05 11:02:00,2011-12-09 08:39:00,24,4436.12,368,Returning
13070.0,2011-05-31 13:45:00,2011-05-31 13:45:00,1,228.8,0,One-time
13072.0,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,0,One-time
13075.0,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,0,One-time
13077.0,2010-12-08 14:59:00,2011-12-08 19:24:00,4,729.27,365,Returning
13078.0,2010-12-08 09:07:00,2011-12-06 15:36:00,26,12627.94,363,Returning
13079.0,2011-07-22 14:41:00,2011-12-05 16:53:00,5,220.1,136,Returning
13080.0,2011-06-13 14:59:00,2011-06-13 14:59:00,1,58.08,0,One-time
13081.0,2010-12-03 17:20:00,2011-11-28 10:54:00,11,28337.38,359,Returning
13082.0,2011-01-05 15:42:00,2011-08-05 16:16:00,9,3613.63,212,Returning
13083.0,2011-09-25 10:46:00,2011-12-05 15:01:00,2,303.75,71,Returning
13085.0,2011-02-17 13:57:00,2011-07-05 12:11:00,2,416.08,137,Returning
13089.0,2010-12-05 10:27:00,2011-12-07 09:02:00,97,58825.83,366,Returning
13090.0,2010-12-02 07:48:00,2011-12-01 12:39:00,14,8910.82,364,Returning
13091.0,2011-11-11 15:54:00,2011-11-11 15:54:00,1,345.82,0,One-time
13092.0,2010-12-15 12:27:00,2011-09-30 11:18:00,5,477.83,288,Returning
13093.0,2010-12-01 15:00:00,2011-03-09 12:14:00,8,7832.47,97,Returning
13094.0,2010-12-06 10:34:00,2011-11-18 14:07:00,12,1927.32,347,Returning
13095.0,2011-09-30 12:03:00,2011-09-30 12:03:00,1,74.39999999999999,0,One-time
13097.0,2010-12-14 15:13:00,2011-11-07 10:43:00,10,6010.42,327,Returning
13098.0,2011-01-26 13:46:00,2011-12-08 14:14:00,28,28882.44,316,Returning
13099.0,2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.36,0,One-time
13101.0,2011-04-19 14:37:00,2011-04-19 14:37:00,1,101.19,0,One-time
13102.0,2010-12-09 13:38:00,2011-12-08 12:52:00,24,6424.09,363,Returning
13103.0,2011-10-31 09:38:00,2011-10-31 09:38:00,1,243.94,0,One-time
13104.0,2010-12-20 11:58:00,2011-12-06 13:10:00,6,1098.48,351,Returning
13106.0,2011-07-29 15:12:00,2011-07-29 15:12:00,1,76.5,0,One-time
13107.0,2011-01-10 12:28:00,2011-10-26 14:52:00,4,1531.62,289,Returning
13108.0,2010-12-02 10:35:00,2010-12-02 10:35:00,1,350.06,0,One-time
13109.0,2011-07-05 14:56:00,2011-10-11 10:16:00,2,786.54,97,Returning
13110.0,2011-02-01 15:24:00,2011-11-08 14:30:00,7,1488.67,279,Returning
13113.0,2010-12-08 13:21:00,2011-12-09 12:49:00,24,12245.96,365,Returning
13115.0,2011-06-08 16:15:00,2011-11-28 12:38:00,4,2294.78,172,Returning
13116.0,2011-07-24 14:33:00,2011-07-24 14:33:00,1,501.14,0,One-time
13117.0,2010-12-02 13:11:00,2011-11-18 12:02:00,8,984.91,350,Returning
13118.0,2011-02-24 12:32:00,2011-11-20 12:46:00,5,1197.81,269,Returning
13120.0,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.6,0,One-time
13121.0,2011-03-15 16:47:00,2011-03-15 16:47:00,1,283.73,0,One-time
13122.0,2011-04-13 14:12:00,2011-09-06 15:53:00,2,922.39,146,Returning
13124.0,2010-12-15 15:00:00,2011-09-11 12:45:00,3,3866.33,269,Returning
13126.0,2010-12-08 11:42:00,2011-12-05 10:00:00,8,2099.64,361,Returning
13127.0,2011-09-23 10:26:00,2011-09-23 10:26:00,1,259.17,0,One-time
13130.0,2011-09-06 15:30:00,2011-09-06 15:30:00,1,64.0,0,One-time
13131.0,2011-06-05 10:54:00,2011-11-16 13:21:00,3,1073.3,164,Returning
13132.0,2011-03-23 12:44:00,2011-03-23 12:44:00,1,77.3,0,One-time
13133.0,2011-02-08 15:48:00,2011-03-11 10:31:00,2,109.8,30,Returning
13134.0,2011-04-13 12:57:00,2011-09-15 10:35:00,4,1793.58,154,Returning
13135.0,2011-05-27 10:52:00,2011-05-27 10:52:00,1,3096.0,0,One-time
13136.0,2011-05-11 12:47:00,2011-10-14 13:41:00,5,2607.61,156,Returning
13137.0,2011-02-04 11:54:00,2011-11-29 12:09:00,8,3650.41,298,Returning
13138.0,2010-12-02 15:03:00,2011-11-17 16:51:00,6,962.39,350,Returning
13139.0,2011-03-25 11:57:00,2011-11-23 13:54:00,7,5064.9400000000005,243,Returning
13140.0,2010-12-08 15:12:00,2011-08-23 15:33:00,3,423.72,258,Returning
13141.0,2011-01-28 13:04:00,2011-09-16 09:54:00,5,2388.75,230,Returning
13142.0,2011-11-20 16:07:00,2011-11-20 16:07:00,1,307.09000000000003,0,One-time
13144.0,2011-01-11 11:15:00,2011-01-11 11:15:00,1,110.95,0,One-time
13145.0,2010-12-02 18:06:00,2011-10-31 12:45:00,4,618.52,332,Returning
13146.0,2011-11-13 15:29:00,2011-11-13 15:29:00,1,228.91,0,One-time
13147.0,2011-09-01 12:28:00,2011-11-29 13:59:00,4,712.8,89,Returning
13148.0,2010-12-10 13:06:00,2011-11-10 15:23:00,12,3707.12,335,Returning
13149.0,2011-02-23 13:57:00,2011-11-25 13:09:00,4,1676.06,274,Returning
13151.0,2011-02-17 12:29:00,2011-02-17 12:29:00,1,1257.87,0,One-time
13153.0,2011-12-04 12:14:00,2011-12-04 12:14:00,1,486.22,0,One-time
13155.0,2010-12-06 12:44:00,2011-11-06 15:41:00,4,971.76,335,Returning
13157.0,2011-02-14 14:03:00,2011-10-21 13:50:00,4,1741.22,248,Returning
13158.0,2011-01-25 09:58:00,2011-09-06 11:58:00,4,1201.06,224,Returning
13159.0,2011-08-16 11:44:00,2011-12-01 11:20:00,4,1437.85,106,Returning
13160.0,2011-11-17 13:07:00,2011-11-17 13:07:00,1,91.8,0,One-time
13161.0,2011-01-30 14:03:00,2011-01-30 14:03:00,1,112.75,0,One-time
13162.0,2011-01-09 10:43:00,2011-08-09 15:59:00,4,1688.29,212,Returning
13165.0,2010-12-23 14:06:00,2011-10-24 15:05:00,2,1021.48,305,Returning
13166.0,2011-03-01 15:16:00,2011-03-01 15:16:00,1,417.2,0,One-time
13167.0,2011-07-19 12:13:00,2011-11-21 12:24:00,4,791.33,125,Returning
13168.0,2011-01-25 13:55:00,2011-11-03 12:56:00,4,1319.19,281,Returning
13169.0,2011-04-01 14:24:00,2011-10-07 12:11:00,2,712.88,188,Returning
13170.0,2011-11-13 12:19:00,2011-11-13 12:19:00,1,116.01,0,One-time
13171.0,2011-02-13 14:16:00,2011-11-18 10:27:00,3,468.41,277,Returning
13173.0,2010-12-07 14:30:00,2011-12-05 15:51:00,2,353.65000000000003,363,Returning
13174.0,2010-12-05 16:24:00,2011-11-23 14:35:00,3,2817.03,352,Returning
13176.0,2011-10-24 15:43:00,2011-10-24 15:43:00,1,492.84,0,One-time
13177.0,2011-10-06 09:56:00,2011-10-06 09:56:00,1,282.45,0,One-time
13178.0,2010-12-14 12:22:00,2011-11-13 16:14:00,11,5725.47,334,Returning
13182.0,2011-10-25 13:46:00,2011-10-25 13:46:00,1,121.18,0,One-time
